vgs	d(Id(M1))
Step Information: Ln=180n  (Run: 1/5)
6.600000000000005e-001	1.833333e-004
6.750000000000005e-001	1.875000e-004
6.900000000000005e-001	1.916667e-004
7.050000000000005e-001	1.958334e-004
7.200000000000005e-001	2.000001e-004
7.350000000000005e-001	2.041665e-004
7.500000000000006e-001	2.083332e-004
7.650000000000006e-001	2.125002e-004
7.800000000000006e-001	2.166666e-004
7.950000000000006e-001	2.208333e-004
8.100000000000006e-001	2.250000e-004
8.250000000000006e-001	2.291667e-004
8.400000000000006e-001	2.333334e-004
8.550000000000007e-001	2.374999e-004
8.700000000000007e-001	2.416666e-004
8.850000000000007e-001	2.458335e-004
9.000000000000007e-001	2.489585e-004
9.150000000000007e-001	2.500000e-004
9.300000000000007e-001	2.499997e-004
9.450000000000007e-001	2.499997e-004
9.600000000000007e-001	2.500000e-004
9.750000000000008e-001	2.500000e-004
9.900000000000008e-001	2.500004e-004
1.005000000000001e+000	2.500004e-004
1.020000000000001e+000	2.500000e-004
1.035000000000001e+000	2.500000e-004
1.050000000000001e+000	2.500000e-004
1.065000000000000e+000	2.500000e-004
1.080000000000000e+000	2.500000e-004
1.095000000000000e+000	2.500000e-004
1.110000000000000e+000	2.500000e-004
1.125000000000000e+000	2.500000e-004
1.140000000000000e+000	2.500000e-004
1.155000000000000e+000	2.500000e-004
1.170000000000000e+000	2.500000e-004
1.185000000000000e+000	2.500000e-004
1.200000000000000e+000	2.500000e-004
1.214999999999999e+000	2.500000e-004
1.229999999999999e+000	2.500000e-004
1.244999999999999e+000	2.500000e-004
1.259999999999999e+000	2.500000e-004
1.274999999999999e+000	2.500000e-004
1.289999999999999e+000	2.500000e-004
1.304999999999999e+000	2.500000e-004
1.319999999999999e+000	2.500000e-004
1.334999999999999e+000	2.500000e-004
1.349999999999999e+000	2.500000e-004
1.364999999999998e+000	2.500000e-004
1.379999999999998e+000	2.500004e-004
1.394999999999998e+000	2.500004e-004
1.409999999999998e+000	2.500000e-004
1.424999999999998e+000	2.499995e-004
1.439999999999998e+000	2.499995e-004
1.454999999999998e+000	2.500000e-004
1.469999999999998e+000	2.500000e-004
1.484999999999998e+000	2.500000e-004
1.499999999999998e+000	2.500000e-004
1.514999999999998e+000	2.500000e-004
1.529999999999997e+000	2.500000e-004
1.544999999999997e+000	2.500000e-004
1.559999999999997e+000	2.500000e-004
1.574999999999997e+000	2.500000e-004
1.589999999999997e+000	2.500009e-004
1.604999999999997e+000	2.500009e-004
1.619999999999997e+000	2.500000e-004
1.634999999999997e+000	2.500000e-004
1.649999999999997e+000	2.500000e-004
1.664999999999997e+000	2.500000e-004
1.679999999999996e+000	2.500000e-004
1.694999999999996e+000	2.500000e-004
1.709999999999996e+000	2.500000e-004
1.724999999999996e+000	2.500000e-004
1.739999999999996e+000	2.500000e-004
1.754999999999996e+000	2.500000e-004
1.769999999999996e+000	2.500000e-004
1.784999999999996e+000	2.500000e-004
1.800000000000000e+000	2.500000e-004
Step Information: Ln=540n  (Run: 3/5)
0.000000000000000e+000	1.388889e-006
1.500000000000000e-002	2.777778e-006
3.000000000000000e-002	5.555556e-006
4.500000000000000e-002	8.333334e-006
6.000000000000000e-002	1.111111e-005
7.500000000000000e-002	1.388889e-005
9.000000000000000e-002	1.666667e-005
1.050000000000000e-001	1.944445e-005
1.200000000000000e-001	2.222222e-005
1.350000000000000e-001	2.500000e-005
1.500000000000000e-001	2.777778e-005
1.650000000000000e-001	3.055555e-005
1.800000000000001e-001	3.333334e-005
1.950000000000001e-001	3.611112e-005
2.100000000000001e-001	3.888888e-005
2.250000000000001e-001	4.166667e-005
2.400000000000001e-001	4.444444e-005
2.550000000000001e-001	4.722222e-005
2.700000000000001e-001	5.000000e-005
2.850000000000001e-001	5.277778e-005
3.000000000000002e-001	5.555556e-005
3.150000000000002e-001	5.833332e-005
3.300000000000002e-001	6.111110e-005
3.450000000000002e-001	6.388891e-005
3.600000000000002e-001	6.666669e-005
3.750000000000002e-001	6.944444e-005
3.900000000000002e-001	7.222222e-005
4.050000000000003e-001	7.500000e-005
4.200000000000003e-001	7.777777e-005
4.350000000000003e-001	8.055558e-005
4.500000000000003e-001	8.333336e-005
4.650000000000003e-001	8.611108e-005
4.800000000000003e-001	8.888886e-005
4.950000000000003e-001	9.166670e-005
5.100000000000003e-001	9.444442e-005
5.250000000000004e-001	9.722219e-005
5.400000000000004e-001	1.000000e-004
5.550000000000004e-001	1.027778e-004
5.700000000000004e-001	1.055555e-004
5.850000000000004e-001	1.083333e-004
6.000000000000004e-001	1.111111e-004
6.150000000000004e-001	1.138890e-004
6.300000000000005e-001	1.166667e-004
6.450000000000005e-001	1.194444e-004
6.600000000000005e-001	1.222221e-004
6.750000000000005e-001	1.250000e-004
6.900000000000005e-001	1.277778e-004
7.050000000000005e-001	1.305555e-004
7.200000000000005e-001	1.333333e-004
7.350000000000005e-001	1.361111e-004
7.500000000000006e-001	1.388889e-004
7.650000000000006e-001	1.416667e-004
7.800000000000006e-001	1.444445e-004
7.950000000000006e-001	1.472222e-004
8.100000000000006e-001	1.500001e-004
8.250000000000006e-001	1.527778e-004
8.400000000000006e-001	1.555554e-004
8.550000000000007e-001	1.583333e-004
8.700000000000007e-001	1.611113e-004
8.850000000000007e-001	1.638890e-004
9.000000000000007e-001	1.659721e-004
9.150000000000007e-001	1.666667e-004
9.300000000000007e-001	1.666667e-004
9.450000000000007e-001	1.666665e-004
9.600000000000007e-001	1.666667e-004
9.750000000000008e-001	1.666667e-004
9.900000000000008e-001	1.666665e-004
1.005000000000001e+000	1.666667e-004
1.020000000000001e+000	1.666667e-004
1.035000000000001e+000	1.666667e-004
1.050000000000001e+000	1.666667e-004
1.065000000000000e+000	1.666665e-004
1.080000000000000e+000	1.666667e-004
1.095000000000000e+000	1.666667e-004
1.110000000000000e+000	1.666667e-004
1.125000000000000e+000	1.666667e-004
1.140000000000000e+000	1.666665e-004
1.155000000000000e+000	1.666667e-004
1.170000000000000e+000	1.666667e-004
1.185000000000000e+000	1.666667e-004
1.200000000000000e+000	1.666665e-004
1.214999999999999e+000	1.666665e-004
1.229999999999999e+000	1.666670e-004
1.244999999999999e+000	1.666665e-004
1.259999999999999e+000	1.666665e-004
1.274999999999999e+000	1.666670e-004
1.289999999999999e+000	1.666670e-004
1.304999999999999e+000	1.666665e-004
1.319999999999999e+000	1.666665e-004
1.334999999999999e+000	1.666670e-004
1.349999999999999e+000	1.666665e-004
1.364999999999998e+000	1.666665e-004
1.379999999999998e+000	1.666670e-004
1.394999999999998e+000	1.666665e-004
1.409999999999998e+000	1.666665e-004
1.424999999999998e+000	1.666670e-004
1.439999999999998e+000	1.666665e-004
1.454999999999998e+000	1.666665e-004
1.469999999999998e+000	1.666670e-004
1.484999999999998e+000	1.666670e-004
1.499999999999998e+000	1.666665e-004
1.514999999999998e+000	1.666665e-004
1.529999999999997e+000	1.666670e-004
1.544999999999997e+000	1.666665e-004
1.559999999999997e+000	1.666665e-004
1.574999999999997e+000	1.666670e-004
1.589999999999997e+000	1.666665e-004
1.604999999999997e+000	1.666665e-004
1.619999999999997e+000	1.666670e-004
1.634999999999997e+000	1.666665e-004
1.649999999999997e+000	1.666665e-004
1.664999999999997e+000	1.666670e-004
1.679999999999996e+000	1.666670e-004
1.694999999999996e+000	1.666665e-004
1.709999999999996e+000	1.666665e-004
1.724999999999996e+000	1.666670e-004
1.739999999999996e+000	1.666665e-004
1.754999999999996e+000	1.666665e-004
1.769999999999996e+000	1.666670e-004
1.784999999999996e+000	1.666665e-004
1.800000000000000e+000	1.666660e-004
Step Information: Ln=720n  (Run: 4/5)
0.000000000000000e+000	1.041667e-006
1.500000000000000e-002	2.083333e-006
3.000000000000000e-002	4.166667e-006
4.500000000000000e-002	6.250000e-006
6.000000000000000e-002	8.333333e-006
7.500000000000000e-002	1.041667e-005
9.000000000000000e-002	1.250000e-005
1.050000000000000e-001	1.458333e-005
1.200000000000000e-001	1.666667e-005
1.350000000000000e-001	1.875000e-005
1.500000000000000e-001	2.083333e-005
1.650000000000000e-001	2.291667e-005
1.800000000000001e-001	2.500000e-005
1.950000000000001e-001	2.708333e-005
2.100000000000001e-001	2.916666e-005
2.250000000000001e-001	3.125000e-005
2.400000000000001e-001	3.333333e-005
2.550000000000001e-001	3.541666e-005
2.700000000000001e-001	3.750001e-005
2.850000000000001e-001	3.958333e-005
3.000000000000002e-001	4.166667e-005
3.150000000000002e-001	4.375000e-005
3.300000000000002e-001	4.583333e-005
3.450000000000002e-001	4.791668e-005
3.600000000000002e-001	4.999999e-005
3.750000000000002e-001	5.208334e-005
3.900000000000002e-001	5.416669e-005
4.050000000000003e-001	5.624997e-005
4.200000000000003e-001	5.833332e-005
4.350000000000003e-001	6.041667e-005
4.500000000000003e-001	6.249999e-005
4.650000000000003e-001	6.458334e-005
4.800000000000003e-001	6.666669e-005
4.950000000000003e-001	6.874998e-005
5.100000000000003e-001	7.083333e-005
5.250000000000004e-001	7.291668e-005
5.400000000000004e-001	7.499996e-005
5.550000000000004e-001	7.708337e-005
5.700000000000004e-001	7.916672e-005
5.850000000000004e-001	8.124995e-005
6.000000000000004e-001	8.333330e-005
6.150000000000004e-001	8.541671e-005
6.300000000000005e-001	8.750000e-005
6.450000000000005e-001	8.958329e-005
6.600000000000005e-001	9.166664e-005
6.750000000000005e-001	9.374999e-005
6.900000000000005e-001	9.583334e-005
7.050000000000005e-001	9.791668e-005
7.200000000000005e-001	1.000000e-004
7.350000000000005e-001	1.020834e-004
7.500000000000006e-001	1.041666e-004
7.650000000000006e-001	1.062500e-004
7.800000000000006e-001	1.083334e-004
7.950000000000006e-001	1.104167e-004
8.100000000000006e-001	1.125000e-004
8.250000000000006e-001	1.145834e-004
8.400000000000006e-001	1.166666e-004
8.550000000000007e-001	1.187499e-004
8.700000000000007e-001	1.208334e-004
8.850000000000007e-001	1.229168e-004
9.000000000000007e-001	1.244791e-004
9.150000000000007e-001	1.250000e-004
9.300000000000007e-001	1.249999e-004
9.450000000000007e-001	1.250001e-004
9.600000000000007e-001	1.250002e-004
9.750000000000008e-001	1.250000e-004
9.900000000000008e-001	1.250000e-004
1.005000000000001e+000	1.250000e-004
1.020000000000001e+000	1.250000e-004
1.035000000000001e+000	1.250000e-004
1.050000000000001e+000	1.250000e-004
1.065000000000000e+000	1.250000e-004
1.080000000000000e+000	1.250000e-004
1.095000000000000e+000	1.250000e-004
1.110000000000000e+000	1.250000e-004
1.125000000000000e+000	1.250000e-004
1.140000000000000e+000	1.250000e-004
1.155000000000000e+000	1.250000e-004
1.170000000000000e+000	1.250000e-004
1.185000000000000e+000	1.250000e-004
1.200000000000000e+000	1.250000e-004
1.214999999999999e+000	1.250000e-004
1.229999999999999e+000	1.250000e-004
1.244999999999999e+000	1.250000e-004
1.259999999999999e+000	1.250000e-004
1.274999999999999e+000	1.250000e-004
1.289999999999999e+000	1.250000e-004
1.304999999999999e+000	1.250000e-004
1.319999999999999e+000	1.250000e-004
1.334999999999999e+000	1.250002e-004
1.349999999999999e+000	1.250002e-004
1.364999999999998e+000	1.250000e-004
1.379999999999998e+000	1.250000e-004
1.394999999999998e+000	1.250000e-004
1.409999999999998e+000	1.250000e-004
1.424999999999998e+000	1.249997e-004
1.439999999999998e+000	1.249997e-004
1.454999999999998e+000	1.250000e-004
1.469999999999998e+000	1.250000e-004
1.484999999999998e+000	1.250000e-004
1.499999999999998e+000	1.250000e-004
1.514999999999998e+000	1.250000e-004
1.529999999999997e+000	1.250005e-004
1.544999999999997e+000	1.250005e-004
1.559999999999997e+000	1.250000e-004
1.574999999999997e+000	1.250000e-004
1.589999999999997e+000	1.250000e-004
1.604999999999997e+000	1.250000e-004
1.619999999999997e+000	1.250000e-004
1.634999999999997e+000	1.250000e-004
1.649999999999997e+000	1.250000e-004
1.664999999999997e+000	1.250000e-004
1.679999999999996e+000	1.250000e-004
1.694999999999996e+000	1.250000e-004
1.709999999999996e+000	1.250000e-004
1.724999999999996e+000	1.250000e-004
1.739999999999996e+000	1.250000e-004
1.754999999999996e+000	1.250000e-004
1.769999999999996e+000	1.250000e-004
1.784999999999996e+000	1.250000e-004
1.800000000000000e+000	1.250000e-004
Step Information: Ln=900n  (Run: 5/5)
0.000000000000000e+000	8.333334e-007
1.500000000000000e-002	1.666667e-006
3.000000000000000e-002	3.333333e-006
4.500000000000000e-002	5.000000e-006
6.000000000000000e-002	6.666667e-006
7.500000000000000e-002	8.333333e-006
9.000000000000000e-002	1.000000e-005
1.050000000000000e-001	1.166667e-005
1.200000000000000e-001	1.333333e-005
1.350000000000000e-001	1.500000e-005
1.500000000000000e-001	1.666667e-005
1.650000000000000e-001	1.833333e-005
1.800000000000001e-001	2.000000e-005
1.950000000000001e-001	2.166667e-005
2.100000000000001e-001	2.333334e-005
2.250000000000001e-001	2.500000e-005
2.400000000000001e-001	2.666667e-005
2.550000000000001e-001	2.833333e-005
2.700000000000001e-001	2.999999e-005
2.850000000000001e-001	3.166667e-005
3.000000000000002e-001	3.333334e-005
3.150000000000002e-001	3.500001e-005
3.300000000000002e-001	3.666666e-005
3.450000000000002e-001	3.833332e-005
3.600000000000002e-001	4.000002e-005
3.750000000000002e-001	4.166667e-005
3.900000000000002e-001	4.333333e-005
4.050000000000003e-001	4.500001e-005
4.200000000000003e-001	4.666666e-005
4.350000000000003e-001	4.833334e-005
4.500000000000003e-001	4.999999e-005
4.650000000000003e-001	5.166667e-005
4.800000000000003e-001	5.333335e-005
4.950000000000003e-001	5.499999e-005
5.100000000000003e-001	5.666667e-005
5.250000000000004e-001	5.833332e-005
5.400000000000004e-001	5.999997e-005
5.550000000000004e-001	6.166665e-005
5.700000000000004e-001	6.333333e-005
5.850000000000004e-001	6.500001e-005
6.000000000000004e-001	6.666669e-005
6.150000000000004e-001	6.833337e-005
6.300000000000005e-001	6.999999e-005
6.450000000000005e-001	7.166667e-005
6.600000000000005e-001	7.333335e-005
6.750000000000005e-001	7.499996e-005
6.900000000000005e-001	7.666664e-005
7.050000000000005e-001	7.833332e-005
7.200000000000005e-001	8.000000e-005
7.350000000000005e-001	8.166668e-005
7.500000000000006e-001	8.333330e-005
7.650000000000006e-001	8.500004e-005
7.800000000000006e-001	8.666672e-005
7.950000000000006e-001	8.833328e-005
8.100000000000006e-001	8.999996e-005
8.250000000000006e-001	9.166664e-005
8.400000000000006e-001	9.333332e-005
8.550000000000007e-001	9.500000e-005
8.700000000000007e-001	9.666668e-005
8.850000000000007e-001	9.833335e-005
9.000000000000007e-001	9.958336e-005
9.150000000000007e-001	1.000000e-004
9.300000000000007e-001	1.000000e-004
9.450000000000007e-001	1.000000e-004
9.600000000000007e-001	1.000000e-004
9.750000000000008e-001	9.999991e-005
9.900000000000008e-001	9.999991e-005
1.005000000000001e+000	1.000000e-004
1.020000000000001e+000	1.000000e-004
1.035000000000001e+000	1.000000e-004
1.050000000000001e+000	1.000000e-004
1.065000000000000e+000	9.999991e-005
1.080000000000000e+000	1.000000e-004
1.095000000000000e+000	1.000000e-004
1.110000000000000e+000	1.000000e-004
1.125000000000000e+000	1.000000e-004
1.140000000000000e+000	9.999979e-005
1.155000000000000e+000	1.000000e-004
1.170000000000000e+000	1.000000e-004
1.185000000000000e+000	1.000000e-004
1.200000000000000e+000	1.000000e-004
1.214999999999999e+000	1.000000e-004
1.229999999999999e+000	1.000000e-004
1.244999999999999e+000	9.999979e-005
1.259999999999999e+000	1.000000e-004
1.274999999999999e+000	1.000000e-004
1.289999999999999e+000	1.000000e-004
1.304999999999999e+000	1.000000e-004
1.319999999999999e+000	1.000000e-004
1.334999999999999e+000	1.000000e-004
1.349999999999999e+000	9.999979e-005
1.364999999999998e+000	1.000000e-004
1.379999999999998e+000	1.000000e-004
1.394999999999998e+000	1.000000e-004
1.409999999999998e+000	1.000000e-004
1.424999999999998e+000	1.000000e-004
1.439999999999998e+000	1.000000e-004
1.454999999999998e+000	1.000000e-004
1.469999999999998e+000	1.000000e-004
1.484999999999998e+000	9.999979e-005
1.499999999999998e+000	1.000000e-004
1.514999999999998e+000	1.000000e-004
1.529999999999997e+000	1.000000e-004
1.544999999999997e+000	1.000000e-004
1.559999999999997e+000	1.000000e-004
1.574999999999997e+000	1.000000e-004
1.589999999999997e+000	9.999979e-005
1.604999999999997e+000	1.000000e-004
1.619999999999997e+000	1.000000e-004
1.634999999999997e+000	1.000000e-004
1.649999999999997e+000	1.000000e-004
1.664999999999997e+000	1.000000e-004
1.679999999999996e+000	1.000000e-004
1.694999999999996e+000	9.999979e-005
1.709999999999996e+000	9.999979e-005
1.724999999999996e+000	1.000003e-004
1.739999999999996e+000	1.000003e-004
1.754999999999996e+000	9.999979e-005
1.769999999999996e+000	9.999979e-005
1.784999999999996e+000	9.999979e-005
1.800000000000000e+000	9.999979e-005
