vgs	d(Id(M1))
Step Information: Ln=180n  (Run: 1/5)
4.160000000000002e-001	5.777781e-005
4.240000000000002e-001	5.888893e-005
4.320000000000002e-001	5.999999e-005
4.400000000000002e-001	6.111111e-005
4.480000000000002e-001	6.222223e-005
4.560000000000002e-001	6.333335e-005
4.640000000000003e-001	6.444441e-005
4.720000000000003e-001	6.555553e-005
4.800000000000003e-001	6.666664e-005
4.880000000000003e-001	6.777782e-005
4.960000000000003e-001	6.888899e-005
5.040000000000002e-001	6.999994e-005
5.120000000000002e-001	7.111112e-005
5.200000000000002e-001	7.222229e-005
5.280000000000003e-001	7.333324e-005
5.360000000000003e-001	7.444442e-005
5.440000000000003e-001	7.555559e-005
5.520000000000003e-001	7.666665e-005
5.600000000000003e-001	7.777783e-005
5.680000000000003e-001	7.888889e-005
5.760000000000003e-001	7.999995e-005
5.840000000000003e-001	8.111112e-005
5.920000000000003e-001	8.222219e-005
6.000000000000003e-001	8.333336e-005
6.080000000000003e-001	8.444454e-005
6.160000000000003e-001	8.555548e-005
6.240000000000003e-001	8.666666e-005
6.320000000000003e-001	8.777783e-005
6.400000000000004e-001	8.888890e-005
6.480000000000004e-001	8.999996e-005
6.560000000000004e-001	9.111102e-005
6.640000000000004e-001	9.222231e-005
6.720000000000004e-001	9.333348e-005
6.800000000000004e-001	9.444443e-005
6.880000000000004e-001	9.555538e-005
6.960000000000004e-001	9.666655e-005
7.040000000000004e-001	9.777796e-005
7.120000000000004e-001	9.888890e-005
7.200000000000004e-001	9.999985e-005
7.280000000000004e-001	1.011113e-004
7.360000000000004e-001	1.022222e-004
7.440000000000004e-001	1.033332e-004
7.520000000000005e-001	1.044446e-004
7.600000000000005e-001	1.055557e-004
7.680000000000005e-001	1.066667e-004
7.760000000000005e-001	1.077776e-004
7.840000000000005e-001	1.088888e-004
7.920000000000005e-001	1.100000e-004
8.000000000000005e-001	1.111111e-004
8.080000000000005e-001	1.122223e-004
8.160000000000005e-001	1.133333e-004
8.240000000000005e-001	1.144444e-004
8.320000000000005e-001	1.155556e-004
8.400000000000005e-001	1.166666e-004
8.480000000000005e-001	1.177777e-004
8.560000000000005e-001	1.188889e-004
8.640000000000006e-001	1.200001e-004
8.720000000000006e-001	1.211110e-004
8.800000000000006e-001	1.222222e-004
8.880000000000006e-001	1.233334e-004
8.960000000000006e-001	1.243750e-004
9.040000000000006e-001	1.249307e-004
9.120000000000006e-001	1.250000e-004
9.200000000000006e-001	1.249998e-004
9.280000000000006e-001	1.249998e-004
9.360000000000006e-001	1.250003e-004
9.440000000000006e-001	1.250003e-004
9.520000000000006e-001	1.250000e-004
9.600000000000006e-001	1.249996e-004
9.680000000000006e-001	1.249996e-004
9.760000000000006e-001	1.250000e-004
9.840000000000007e-001	1.250000e-004
9.920000000000007e-001	1.250000e-004
1.000000000000000e+000	1.250000e-004
Step Information: Ln=900n  (Run: 5/5)
2.000000000000000e-001	2.266665e-005
2.080000000000000e-001	2.311111e-005
2.160000000000000e-001	2.400000e-005
2.240000000000000e-001	2.488888e-005
2.320000000000000e-001	2.577778e-005
2.400000000000001e-001	2.666667e-005
2.480000000000001e-001	2.755556e-005
2.560000000000001e-001	2.844445e-005
2.640000000000001e-001	2.933332e-005
2.720000000000001e-001	3.022222e-005
2.800000000000001e-001	3.111111e-005
2.880000000000001e-001	3.200000e-005
2.960000000000001e-001	3.288889e-005
3.040000000000001e-001	3.377778e-005
3.120000000000001e-001	3.466667e-005
3.200000000000001e-001	3.555556e-005
3.280000000000001e-001	3.644445e-005
3.360000000000001e-001	3.733334e-005
3.440000000000001e-001	3.822223e-005
3.520000000000002e-001	3.911109e-005
3.600000000000002e-001	4.000000e-005
3.680000000000002e-001	4.088892e-005
3.760000000000002e-001	4.177775e-005
3.840000000000002e-001	4.266667e-005
3.920000000000002e-001	4.355559e-005
4.000000000000002e-001	4.444445e-005
4.080000000000002e-001	4.533331e-005
4.160000000000002e-001	4.622217e-005
4.240000000000002e-001	4.711114e-005
4.320000000000002e-001	4.800000e-005
4.400000000000002e-001	4.888886e-005
4.480000000000002e-001	4.977778e-005
4.560000000000002e-001	5.066664e-005
4.640000000000003e-001	5.155556e-005
4.720000000000003e-001	5.244448e-005
4.800000000000003e-001	5.333334e-005
4.880000000000003e-001	5.422220e-005
4.960000000000003e-001	5.511112e-005
5.040000000000002e-001	5.600003e-005
5.120000000000002e-001	5.688889e-005
5.200000000000002e-001	5.777775e-005
5.280000000000003e-001	5.866661e-005
5.360000000000003e-001	5.955553e-005
5.440000000000003e-001	6.044445e-005
5.520000000000003e-001	6.133337e-005
5.600000000000003e-001	6.222228e-005
5.680000000000003e-001	6.311109e-005
5.760000000000003e-001	6.400001e-005
5.840000000000003e-001	6.488892e-005
5.920000000000003e-001	6.577773e-005
6.000000000000003e-001	6.666664e-005
6.080000000000003e-001	6.755556e-005
6.160000000000003e-001	6.844448e-005
6.240000000000003e-001	6.933340e-005
6.320000000000003e-001	7.022220e-005
6.400000000000004e-001	7.111112e-005
6.480000000000004e-001	7.200003e-005
6.560000000000004e-001	7.288884e-005
6.640000000000004e-001	7.377776e-005
6.720000000000004e-001	7.466667e-005
6.800000000000004e-001	7.555559e-005
6.880000000000004e-001	7.644439e-005
6.960000000000004e-001	7.733331e-005
7.040000000000004e-001	7.822223e-005
7.120000000000004e-001	7.911103e-005
7.200000000000004e-001	8.000006e-005
7.280000000000004e-001	8.088898e-005
7.360000000000004e-001	8.177778e-005
7.440000000000004e-001	8.266659e-005
7.520000000000005e-001	8.355551e-005
7.600000000000005e-001	8.444454e-005
7.680000000000005e-001	8.533334e-005
7.760000000000005e-001	8.622214e-005
7.840000000000005e-001	8.711118e-005
7.920000000000005e-001	8.799998e-005
8.000000000000005e-001	8.888878e-005
8.080000000000005e-001	8.977781e-005
8.160000000000005e-001	9.066662e-005
8.240000000000005e-001	9.155565e-005
8.320000000000005e-001	9.244445e-005
8.400000000000005e-001	9.333326e-005
8.480000000000005e-001	9.422229e-005
8.560000000000005e-001	9.511109e-005
8.640000000000006e-001	9.600012e-005
8.720000000000006e-001	9.688893e-005
8.800000000000006e-001	9.777773e-005
8.880000000000006e-001	9.866653e-005
8.960000000000006e-001	9.949986e-005
9.040000000000006e-001	9.994460e-005
9.120000000000006e-001	1.000001e-004
9.200000000000006e-001	9.999985e-005
9.280000000000006e-001	1.000001e-004
9.360000000000006e-001	1.000001e-004
9.440000000000006e-001	9.999985e-005
9.520000000000006e-001	1.000001e-004
9.600000000000006e-001	1.000001e-004
9.680000000000006e-001	9.999985e-005
9.760000000000006e-001	1.000001e-004
9.840000000000007e-001	1.000001e-004
9.920000000000007e-001	9.999985e-005
1.000000000000000e+000	9.999985e-005
